Hash,Phylum,Class,Order,Family,Genus,Species
97a8a0bc6874b7df51f6db01c5ac90c63be53ebd,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c19f667062e8fc7995dd5ba164479eb9ae9e8825,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
236af26cd205676a80d4d1baf3a14a554ee81ef3,NA,NA,NA,NA,NA,eukaryote clone OLI11027
31c1b196fec0924e75eca3013a5728230c92847a,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
4bb62a2cffa94bb1a0ca2bae19c7f65566103284,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,Candacia bipinnata
156e8788f9974e2a170ff2ab3599e50c0399dc9a,NA,Polycystinea,Collodaria,NA,NA,NA
23b3aa25fb9dc7b8fdaae607321ea07dde28ee63,Microsporidia,NA,NA,NA,NA,NA
ce5e383590e8c00294c7972aff8e3e73d3919276,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
fb612da77024eff0e8066c9c78a6394837a9f0bf,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
3142c46e21d429cce3b1a9dea254f5e04fa6f392,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
04c6790e4deef8631e51d7e8890633f8fa887216,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
f8a371e91a6e73a8279e40f2b8749e1a5ca44700,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,NA,NA
765683c6883bc858ff37d95129bb91cd9b41aaac,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
61af635972a2d31db0f45330a8a8233fb0a07979,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,NA
4bfb02848541d5e35b5bbedb59ed3f1abacbad74,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ceaef36759e0714231ba8f88a7a2012666b18dad,Arthropoda,Malacostraca,NA,NA,NA,NA
1e0be3f3799c7c0b7ed688ed35befb70d4be3b0d,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
78b80eb0dd32488880fe91cf1b505f4b8caa158e,Chordata,Thaliacea,Salpida,Salpidae,NA,NA
23d29155b10ad6a78df7ffec1724a3d969baabb2,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
7af303b7a32f477635dc675574e2872fa26c951c,NA,Polycystinea,Collodaria,NA,NA,NA
66854455e10b8ba6434bb085dafafd4e0518baa5,NA,Polycystinea,Collodaria,Collophidiidae,Collophidium,NA
9a5de38d08078cbe9022d414212b4b28104c8b94,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
252a3ed1b01084760748a0520b068eae40c1a5ff,Mollusca,Bivalvia,Myida,Xylophagaidae,Xylophaga,NA
2123b6c622afbc097f11a360bb6dd472edbc025f,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
db7e9bc81320f4536b4fc9c9154410b8c1248e3c,NA,Polycystinea,Collodaria,Collophidiidae,Collophidium,NA
ccb290b92bdae36313218900a19d7628bcd7f3af,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,Lucicutia flavicornis
4215934a15b29ed443ba83845c6eada0cd436aa7,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
e4485b5439dd57efea1116d021acf9a796dacf94,NA,Polycystinea,Collodaria,Sphaerozoidae,NA,NA
d2f7a67b9ae34b65cf1ec8234340bbde3a593266,Chordata,Thaliacea,Doliolida,Doliolidae,NA,NA
639a422ffde81139933e6a43cc554ba4a8a9bfdd,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
4e2ebc14fa946d9cd6abf9cee722a6d797ce569c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
0a09cfc758bef3ef6510e4e9d548e08d42800226,NA,Polycystinea,Collodaria,Collophidiidae,Collophidium,Collophidium ovatum
f6bf605ba1ba7eed8923c78c92692fd00319b39c,Cnidaria,Hydrozoa,NA,NA,NA,NA
d6959ffe3756edc620141f47fc078ca94d8f9fd9,NA,Polycystinea,Collodaria,NA,NA,NA
acbaff293fafda6029b9651a0527789e084a11bb,NA,Polycystinea,Collodaria,Collophidiidae,Collophidium,NA
a5243f5a2ad28c0a9f7e99f0497d89cb0670eee7,NA,Dinophyceae,Syndiniales,Syndiniaceae,Hematodinium,NA
de75992560ee6967ec76abd8ee1b5a0cfb4cb2cc,NA,NA,NA,NA,NA,Uncultured marine alveolate Group I DH148-EKD22
8b2594f5f28198888a1bd97494c4404449f5d91f,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
1169aa2102edf6ac7310ec92f3332c70b3a2e131,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
0b56aee51c7f9d66dd4e8c9982d25917a76b6c9e,NA,NA,NA,NA,NA,NA
df832e9ac96ccc22295e89bb6da4f3f1a561cd02,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
cb69ba0f8857a9cc55aa3e35eb17f64319b388f5,Cercozoa,Thecofilosea,NA,NA,NA,NA
6140481ba402144ce4333f1af7b017d79a98fb4e,Mollusca,Gastropoda,Neogastropoda,NA,NA,NA
26c12f5ed9aaa97b66b7e46839e74a8be7460df6,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,NA,NA
cb228736b16dd64e54412d5367d17ad21fe78cba,Mollusca,Gastropoda,NA,NA,NA,NA
0f5bb335bca4a0949118782676b35eb8c04f80dd,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
60118634f58bf29ffe52d4cce764c8beb7a06ac8,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
2b3e9fb76af614cda76053c6df9f7ec096522d2c,NA,Dinophyceae,NA,NA,NA,NA
01022dd9421b437f89ea248edc7088c15fad93e7,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b8d6f8a619bbb975f5933e1c00be7bb82b61f543,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
fb545284b7864a3a818bd8bb46e061b541b8102d,Cercozoa,Thecofilosea,NA,NA,NA,NA
86dcaec0f9540d2f4e785aea6df3d01480e63290,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
e403af3a7d2e12424eb9c2d739c820f1f46597fe,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
f8967b40e8717492e2ed5435d8233857641b7609,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
a0bb79fb81fcc37f45daf4272496b3661ce9113d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a1fd715fdbe9502d2c62b10f05ace5b43bc41a87,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
1f660daf045ea98f70027336545dbff96b296a77,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
87a10b057fa9841108ecb1fa27ecb34d67970fee,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
d732db3ba8d12301d8d4fd524656c4e80d9baef5,Chordata,Actinopteri,NA,NA,NA,NA
929afc6a49cb998e299ceb078bd5f38577e1faf6,Mollusca,Gastropoda,NA,NA,NA,NA
76a92d29bcde45fc4b46d0ce2680053e6c52f68f,NA,NA,NA,NA,NA,NA
d0e588dadfe512630ad4a1feeaaae3f8d06721f8,NA,Polycystinea,Collodaria,NA,NA,NA
7bf0be7119bb91de892908c5345dccba4f9f3c2c,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA
6301a656e81f53115398523b2deb00a182de59b8,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
4e233f44ee25f27173c25778e6fb5e25210296bf,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,Corolla spectabilis
20e1b5715bc0ea8402919857657b5da74c231447,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
d4298b85e9ec20c688de4810eafaf1e8f40b1921,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,NA
91fcb05b7c52808dcd23817cfcb37f04debd2955,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
4dcfff0efd6d83fa6661ebf9b5fcd48cb74331d6,Annelida,Polychaeta,NA,Chaetopteridae,NA,NA
d4b2f940a9f6e670ca07dcc5f023a6831e6b2cd9,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
e46d2db676f9334bbd137452ee6f67c5b274972d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
81fe7e8b299baa11e23374ef8c16f0da54ace18e,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
93738ada0f37244b674e0221c446952e8fbca9ba,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,NA
5561d1d2e5a6173fc44231abe0b2386f85aba7ad,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
bfaf07b4c0b932b269b5fbc510e81eca3d668d82,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,NA
ad9157f118a8a86162e9eab401d85898895b8f81,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
cbb88f106f9232972a20d9b6d321a8c3f5d048d1,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
7f8a47f2c4f5a47ee0b9140dde3a9bd6dd29d12a,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1bdf1a7b4ee7335250f89feea39e250e1c116b19,Arthropoda,Malacostraca,Decapoda,Sergestidae,NA,NA
25cc316de92b18e9920243dc6db744e39e3cbf9f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c0cde007b3944912585e43ea92ec51d4514c5c9e,Chordata,Thaliacea,Salpida,Salpidae,NA,NA
5efe708556ec3070567eeb1a44939a701f35cb9c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ddc1140a4f70e4fb8ffb4f3a4849280dd1990805,Ciliophora,NA,NA,NA,NA,Ciliophora sp.
b568ff3ea6165d5e54452df347dfc42a6cbcae67,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
62d1c7e03d41c6a95b7ec9c6bb4c6d984d61537e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
58605db0dc0e29a8e20a048014d80721ea996eeb,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia hongi
ca00e4bae85c5e319b5edc853c9419bfc3adf23e,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
6413d14a48d89c006c2839bda82a1d2f33bda876,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
3927ca831897e9e18106e29a6ac61edc9a037761,Cercozoa,NA,NA,NA,NA,NA
6547039dd00e65b3e99ba4c1919dc734cbd0f7f1,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
80fb1821eda63ad71c20ba79401e2148bba8a5c5,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
6596c63f5d1e49ace5f64991b07cb083dc93832f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
95c90e3c1708c4db46054bce539287f0636252e8,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a34cfac7e5cac202dcaf4085c44343244661bb60,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
40b0c27ad8a2dbbacade834d4abdf1266df49a2e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
22f1ec3a74efca08ef985512c0e9e5051929cb0c,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
e1ca1da8f527b0f2da2147ac84c392acc52e0de3,Arthropoda,Hexanauplia,Poecilostomatoida,NA,NA,NA
fdf0e7c673980db5009ee5394d3ef7e4426a545e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
7cd08bb46129a67fc92606cd1025855f9f5255cb,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
ef2d12ad24185ae32d2cfa98a06db5be1d1aa587,NA,NA,NA,NA,NA,NA
8f98943cc80ffb38a6d5efa50f5add9d627c88b1,NA,Polycystinea,Collodaria,NA,NA,NA
0fc5833ae8f02a25b9a9b8bca01fd28c37eca5fe,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
8c4d662b1ec8d4e2c1f60741f3ce1298e2ac5ca5,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
42533608ba7ad5ca4a0677a84d817d35431639e7,Arthropoda,NA,NA,NA,NA,NA
1d078a9daefb4967a95b5f1d77c61355caa6223d,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
8337646dcc1648d63a8042fe2106b482c4684005,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
887083e842764ab6bed197b86fda508a8afee65f,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
45f67dc9b97b1a094be8f6a77ca07d2f1aec4ac0,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
d318ed6b6e510afe9a4bfa2d7a0c8ade3fb9fd53,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
a64e949115deafe0f7fc48660ae03b7008be3cee,Arthropoda,Malacostraca,NA,NA,NA,NA
1f7c8c5c22a85fa4fc32cb01a47d1a5507ed8a0d,Bryozoa,Gymnolaemata,NA,NA,NA,NA
9183d658def1297f83c883b6857d113b36c9f90c,NA,Polycystinea,Collodaria,NA,NA,NA
0f5b4a7df2b846025d741fea89e62d88915b3757,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ed13e6122fa8866fc39e016d908fa7f648f80e8a,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia danae
299f23962de027dd51e028fca01125b9f4ddf10e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
7bf8748ff4b53beab228c8c92d9d1f90893d9b08,NA,Polycystinea,Collodaria,Sphaerozoidae,Collozoum,Collozoum pelagicum
786ec3f04586a969a5af9aac576152ce8fb05843,Echinodermata,Ophiuroidea,NA,NA,NA,NA
99614e88fc1e318aac73cc53e7ad77f71c14fb78,Cercozoa,Thecofilosea,NA,NA,NA,NA
d79e53d1b923768bd7fdaf36430ea27d91f3ed87,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
fd85bd4547d997187c5fb72fea809054e98554da,Cnidaria,Hydrozoa,NA,NA,NA,NA
f3ca224ceda90cbb85acdaa8672bb1823ecaeaeb,Echinodermata,Ophiuroidea,NA,NA,NA,NA
dcdefeeee3be788af957a2a8147485ef0730a003,Ciliophora,NA,NA,NA,NA,NA
e41aae804c8e4f685e53e20300f9c2dcb04decbf,NA,Polycystinea,Collodaria,Collophidiidae,Procyttarium,Procyttarium primordialis
9b1897700ae5e357589759d39d438a4f24b86ee4,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
8b39196e89fab823075e9a2743e3184b2d891a5f,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,NA
f562016259f0bb43ef52cc6ca7cd703b5c3fc9f6,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
3d78f3c78298f0868704af83dfd84b211d19cf7e,NA,NA,NA,NA,NA,NA
8687242e5d03cda2f20bccf79839a414017f7d39,Arthropoda,Malacostraca,NA,NA,NA,NA
f2c3abf2c23931db8a89e68fe30dbaeed20e9b16,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
e22d7e8ee782fee13d8fd320e39d2452afd1e64c,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
c3d27667443701f5d020978d4745bc24bc060824,Mollusca,Gastropoda,Pteropoda,Limacinidae,Heliconoides,Heliconoides inflatus
e3683c13860ea7f04b97ce1aeafea513283e13ce,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
0d74eecf20abe4fb55e42afb45d93bf742b74c52,NA,Polycystinea,Collodaria,Sphaerozoidae,Collozoum,Collozoum pelagicum
439cb05bce90256f2cab49c3ed4955d2fc105d63,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a786f01153fed89bd8a421b0124bd98c8b2a2ef1,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
c8bfa6ca53ebdc10e9691d98c8879840ab17920e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
8ab1a1924825110056d1cf258323bff0b8456e18,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
3ed75aad6bc85c1aa0b5dfd854c771b590d5cd01,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
eb3ff470523a0a6d957fa0f15bafcf81d728830f,NA,Polycystinea,Collodaria,Sphaerozoidae,Collozoum,Collozoum pelagicum
f203242f56dc5b363740bfb8c9a77ab80664dd8e,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,NA
0cde59dd2ba3f54ba3475909b83bc5f9f3f0c7ef,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,NA
cdbddcb6781af7eaec389e19fdbc989246dc57cd,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Rhincalanus,NA
4d03b9ec0b9aaa8f62f54073cbd091865df44595,Cercozoa,NA,NA,NA,NA,NA
fdbcebbdfbf761c0e791564ba93b8a4e592a0849,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Pleuronichthys,Pleuronichthys cornutus
cd3c530ef545ed30ffb0388bcfeb94f78202ce55,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b1c3086e7f8088e0ad1bc9b9ab64a9d3ee629a88,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a29f0ac6e6a70ba91d7110342740c68eb0436908,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA
1460d2375bddc45a1186962418572c22db3e915a,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
b019dc89779735d4a3c6936365a0674ba747dc14,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
36cac37aa4a2a73efd6eac3d99e8d10f01673707,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,Oikopleura cophocerca
bafe833687b539ffb016b22be36556fa4b781e11,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
df92d4d367a73d029e8b718127553f132467dbac,Ciliophora,NA,NA,NA,NA,Ciliophora sp.
1d5cd1f644248211566e3c915bfa5041ec16d0dd,NA,Polycystinea,Collodaria,Sphaerozoidae,NA,NA
e297123673fd1876bca9de768f7c0d1c0325b61e,Mollusca,Gastropoda,NA,NA,NA,NA
c20542dba3d48f8485535fb237a4e516d30e3165,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
36c73975ed2b34f93237bbbebaab54d512de4b29,NA,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium veneficum
d0d2d89096635aaf76325c9028c2d9789e2d11b7,Mollusca,Gastropoda,NA,NA,NA,NA
d8dece3385fb2cfd67336911d3e640d3d5bce2df,Arthropoda,Malacostraca,NA,NA,NA,NA
cea5f4692cd720dc703e6aa12a9957aab85c6b5f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
41efcab6fa41f1cdc796d88eef1958ce87badeb8,Chordata,Appendicularia,Copelata,Oikopleuridae,NA,NA
7273fd9ae1bc865766115486c1da0de07d26408d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
35b8eccada72da13190ddfa8b2116cad0f9fa244,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
25c9b063e0e503ebf6757fd8b5a3d8bce3939247,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
7cb1f889f50c51f11c671e5a414e84d39445528c,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
f80c9ac9e930e3ee8ad700807de7b78b61dbe98e,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
28e8b3e386fc980ced21457d1582fbd48e96298b,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
b57d46f4ded06cb3047a60e4fee5cca626605506,NA,Dinophyceae,NA,NA,NA,NA
a643a1f00e1723b11e57c590e2b47fcaa685b230,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
912c8f633901892735f05d60d10f0b34986d77b3,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a32a0ba8740a455f9f56339d3eaa05c71078ca39,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
1ce2573fce4903ef0c76ab1bd9b769f1d771fc19,Cnidaria,Hydrozoa,NA,NA,NA,NA
c4406f48ce829157f3bd96880bb890d35e7938e6,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
d280144570c75a08849af2c94ab5b41254e4d9d9,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,Centropages violaceus
5e814ed55f802ac267b60cd8c6e8ded8ce1bc447,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
0043e83893cae4b9efce1461a88599998f8c7deb,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
8f1a3e31dc9f10e02ff58b232018bbd7f37f4ed4,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
863abf105e28da6463090906d32f5f22151c17c2,NA,NA,NA,NA,NA,NA
82edb5f9dec94d723a75277f5ea65503516fda68,NA,Polycystinea,Collodaria,Collophidiidae,Collophidium,NA
62e3fd10dc59e263f8e389c9dd34fc31db7b003b,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
e300157b0162e5d049fb21c2274deb77fabe5a23,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
def25cb6add8a6bd01fef69b068d8ee3b2d85048,NA,NA,NA,NA,NA,NA
fbfc1baab0702957e70b6c51f6472bd5488e94bf,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Byrathis,NA
6e038dbb5819785849a92312ef7c921bc702a6c9,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
8a7f111d66150a3994056f611714f8d8ead3cb62,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
bbba034afa23b10b736128fd48012196cbef2f42,NA,NA,NA,NA,NA,NA
637a99516c629512784646f280ce66c4b0135ccb,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
d41af7304b79e892c6fa377da273960eacb1fafa,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ba34bc88f255f521f3017b3ed8606dfcc43303a3,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
2ad26def228598e711a33aa8efbdc744035a0301,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
adf59bc0bb264721efcbd4a322a6611e55cd2a10,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,NA
8fbd910da267cebcb1ec3e28618fa17abdae7276,Cercozoa,NA,NA,NA,NA,NA
8181c1bf3ca9a9ddd709fdc58cc6472efe61afba,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
9a7b39a87dfdb67a0972e624a22da0dca392fc58,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
dfb65ac4bf89ecc4f7054618495f66fb66d3397a,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
e7589c07e7beafa7dfe57b1dcb8912d0fdaf3a1b,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
38d309001168b34f61e3818f53560a6166b49fd8,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
9d54ca7e179fdbe87beff0edaff75d0ed0c0d0bf,NA,Polycystinea,Collodaria,Collophidiidae,Collophidium,NA
249be3a3e22c631bbde71a9929099eff0c45dd3c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
0f6f28af617d4855cdb4be3667e15d72f1da7fb9,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
234dd75328f0d517e692f681c0fe0dad151f13f8,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
5050238f3b398e78e993fee81d26e233162230ac,NA,NA,NA,NA,NA,NA
0d9ab6abfdbd52c98659aff89aecef577bbfa80c,NA,NA,NA,NA,NA,NA
bc2413b5e5b85a292db786067c64c6aad50c0f49,Chordata,Thaliacea,Salpida,Salpidae,Thalia,NA
772c055decb6052213b12da7c3ecf0d1d3f9fbee,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,NA
ce2b94bc3ed11354f577022dd910902ab0b2f24b,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
34b9cca3494c298e2f0996693b157ddd4d9af710,Cercozoa,Thecofilosea,NA,NA,NA,NA
4dccfef00380ff8775a8797e809088c06634c9bb,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
baa0f1445488d1bfd6d1e8b71e3adbef12d66af8,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a77f420fc2fa4a16bf0e53bf01f9ee60be2d2a86,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
d752edfe14fdf25447ad77cede5b0ff1dce26364,Ciliophora,NA,NA,NA,NA,Ciliophora sp.
530f3ebd72f3917796b992480707f50c62be21bb,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
d48381de75ed9b3001aebc5f71b3856d2312b140,Cercozoa,NA,NA,NA,NA,NA
80472c3d2d0e6e64f6b6c6667897924cefbf6f2b,NA,Polycystinea,Collodaria,Collophidiidae,Collophidium,NA
26a663bed225e16b3a6cdaea9ae96e2a4d151da7,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5cedfe1887acd815d633f7da324be5da12f4a1b2,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
9e088da418e2056b2b92e1e04cd089b58a1856e7,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
729d3801aef0bce9956343b809ce996d519ee883,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,NA
59322c42cd091d18a178362f45ed4ae7107394e6,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
7bd843a8f256ab0c41046cb6d733bf745369f0f0,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
5ff1db4d410e0c2a604c73ed9d5322e66afdb062,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,Oikopleura sp. 1 RG-2019
6fc9a0c3c4391000a484ebaf39652dc57112d11e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b962e859a3e555b264e981c2fd271dd9b9e0fd24,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
0e5a4dbd4a870834599cfd6c3eae24f6118cdb4d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
2bec4335fb2bf39477afcd974c60344b18e6bdc0,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
a2952a59aba8608747ea9e0f15f7d9c1de849051,NA,Polycystinea,Collodaria,Collophidiidae,Procyttarium,Procyttarium primordialis
948ad5309e8396a40c7893b33485a4ec7b0aa178,NA,NA,NA,NA,NA,NA
5cb1bec105bf4efc32bd1b0e8f0bb003d8ddc48a,Mollusca,Gastropoda,NA,NA,NA,NA
779795599045233bcc1cb72fcf9cdb24d02a02df,Chordata,Actinopteri,Salmoniformes,Salmonidae,NA,NA
81f2f2f2ac1f0f15457e398b3d141e930160bde2,NA,Polycystinea,Collodaria,NA,NA,NA
798ab4587204b50f2f2985af33a624a812ec118a,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
755375736fa313144ee849c196a9c68be0fac75a,NA,Polycystinea,Collodaria,Collophidiidae,NA,NA
e7e5a55191a6dba9d4ebcfe2f16d28f5e273e7f6,NA,NA,NA,NA,NA,NA
ebaa72cccdf0a2e322a16e61e0a31dd7dea00165,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
