"","size_fraction","sample_id","object_annotation_category","dryweight_C_mg_sum_taxa","dryweight_C_ug_sum_taxa","dryweight_C_mg_sum_sample","dryweight_C_ug_sum_sample","sample_conc","sample_tot_vol","acq_sub_part","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","cycle.x","Sample_ID_short","PC1","Longitude","Latitude","log10_dryweight_C_ug_m2_taxa","dryweight_C_mg_m2_taxa","log10_dryweight_C_ug_m2_sample","dryweight_C_mg_m2_sample","biomass_prop_taxa","biomass_taxa_clr","Sample_ID.x","Sample_ID.y","offshore_onshore","taxa_join","Family","Sample_ID","n_reads_raw","biomass_mg_m2","size_fraction_numeric","cycle.y","n_reads_pcr","p.2.5","p.97.5","size_fraction.y.y"
"276","0.2-1","ct2_t4_h39","Cladocera",0,0,2.98294621819745,2982.94621819745,247.146470993153,307.8703307,440,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,-Inf,0,8.0006667549179,737.224630989872,0,-10.0515338110476,"ct2_t4_h39","CT2-T4-H39","onshore","other","other","CT2-T4-H39",0.0153322463457193,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"277","0.2-1","ct2_t4_h39","Copepoda<Maxillopoda",0.163442229079158,163.442229079158,2.98294621819745,2982.94621819745,209.801242575269,307.8703307,373.513513513513,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,5.09645958893299,34.2903827500791,8.0006667549179,625.825823113024,0.0547922145166679,4.99625687411078,"ct2_t4_h39","CT2-T4-H39","onshore","other","other","CT2-T4-H39",0.0153322463457193,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"278","0.2-1","ct2_t4_h39","Eucalanidae",0.0431421993368115,43.1421993368115,2.98294621819745,2982.94621819745,255.57191886792,307.8703307,455,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,3.76450162104332,11.0259346686912,8.0006667549179,762.357288864526,0.0144629491050233,3.86164275581989,"ct2_t4_h39","CT2-T4-H39","onshore","Eucalanidae","Eucalanidae","CT2-T4-H39",0.0184215795646329,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"279","0.2-1","ct2_t4_h39","Eumalacostraca",0.762894153781587,762.894153781587,2.98294621819745,2982.94621819745,230.29557524362,307.8703307,410,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,6.63711929791515,175.691147995125,8.0006667549179,686.959315240562,0.255751896942544,6.630119323405,"ct2_t4_h39","CT2-T4-H39","onshore","other","other","CT2-T4-H39",0.0153322463457193,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"280","0.2-1","ct2_t4_h39","Euphausiacea",0.00410585303302488,4.10585303302488,2.98294621819745,2982.94621819745,280.848262492219,307.8703307,500,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,1.41241352473279,1.15312169037345,8.0006667549179,837.755262488491,0.00137644219261385,1.60387310410243,"ct2_t4_h39","CT2-T4-H39","onshore","Euphausiacea","Euphausiidae","CT2-T4-H39",0.0332389370405332,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"281","0.2-1","ct2_t4_h39","Harpacticoida",0.00187127753449488,1.87127753449488,2.98294621819745,2982.94621819745,230.29557524362,307.8703307,410,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,0.626621371136365,0.430946936246961,8.0006667549179,686.959315240562,0.000627325267575781,0.619644544151995,"ct2_t4_h39","CT2-T4-H39","onshore","other","other","CT2-T4-H39",0.0153322463457193,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"282","0.2-1","ct2_t4_h39","Oikopleuridae",0.0640042803893835,64.0042803893835,2.98294621819745,2982.94621819745,218.400825302773,307.8703307,388.823529411765,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,4.15894996220735,13.9785876599514,8.0006667549179,651.477915888109,0.0214567329437338,4.0989190752499,"ct2_t4_h39","CT2-T4-H39","onshore","other","other","CT2-T4-H39",0.0153322463457193,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"283","0.2-1","ct2_t4_h39","Oithonidae",0.862057862843164,862.057862843164,2.98294621819745,2982.94621819745,219.370766321439,307.8703307,390.55033557047,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,6.759322394679,189.110293985327,8.0006667549179,654.371197781614,0.288995442688233,6.70372211771294,"ct2_t4_h39","CT2-T4-H39","onshore","Oithonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","0.2-1","ct2_t4_h39","Ostracoda",0.0404119023859126,40.4119023859126,2.98294621819745,2982.94621819745,206.118203081246,307.8703307,366.95652173913,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,3.69912435508975,8.32962870287904,8.0006667549179,614.839514382857,0.0135476470005996,3.58121173615703,"ct2_t4_h39","CT2-T4-H39","onshore","other","other","CT2-T4-H39",0.0153322463457193,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"285","0.2-1","ct2_t4_h39","Poecilostomatoida",0.0526825821236215,52.6825821236215,2.98294621819745,2982.94621819745,215.618988623059,307.8703307,383.870967741935,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,3.96428489092865,11.3593650755465,8.0006667549179,643.179846684712,0.0176612577867585,3.89143505474707,"ct2_t4_h39","CT2-T4-H39","onshore","other","other","CT2-T4-H39",0.0153322463457193,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"286","0.2-1","ct2_t4_h39","Pteropoda",0.00176818649252371,1.76818649252371,2.98294621819745,2982.94621819745,179.74288799502,307.8703307,320,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,0.569954440849263,0.317818946679997,8.0006667549179,536.163367992634,0.000592765126550688,0.31514970947665,"ct2_t4_h39","CT2-T4-H39","onshore","other","other","CT2-T4-H39",0.0153322463457193,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"287","0.2-1","ct2_t4_h39","tetrazoid",0.0312388666527093,31.2388666527093,2.98294621819745,2982.94621819745,179.74288799502,307.8703307,320,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,3.4416630455909,5.61496410984931,8.0006667549179,536.163367992634,0.0104724873891915,3.18682863121181,"ct2_t4_h39","CT2-T4-H39","onshore","other","other","CT2-T4-H39",0.0153322463457193,NA,0.5,"T2",0.971340064361566,3.37202101202973e-05,0.980243621907134,"0.2-1"
"288","0.2-1","ct2_t8_h43","Calanoida",2.17113063206255,2171.13063206255,22.5114179150007,22511.4179150007,268.832460778264,270.37903068,373.614536015574,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,7.68300333944649,583.670390488444,10.0217779223657,6051.79987369753,0.0964457521183416,7.35699040369185,"ct2_t8_h43","CT2-T8-H43","onshore","Calanoida","Calanidae","CT2-T8-H43",0.0622419243072892,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"289","0.2-1","ct2_t8_h43","Calanoida",2.17113063206255,2171.13063206255,22.5114179150007,22511.4179150007,268.832460778264,270.37903068,373.614536015574,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,7.68300333944649,583.670390488444,10.0217779223657,6051.79987369753,0.0964457521183416,7.35699040369185,"ct2_t8_h43","CT2-T8-H43","onshore","Calanoida","Clausocalanidae","CT2-T8-H43",0.0410358149733737,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"290","0.2-1","ct2_t8_h43","Calanoida",2.17113063206255,2171.13063206255,22.5114179150007,22511.4179150007,268.832460778264,270.37903068,373.614536015574,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,7.68300333944649,583.670390488444,10.0217779223657,6051.79987369753,0.0964457521183416,7.35699040369185,"ct2_t8_h43","CT2-T8-H43","onshore","Calanoida","Metridinidae","CT2-T8-H43",0.713252394467806,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"291","0.2-1","ct2_t8_h43","Calanoida",2.17113063206255,2171.13063206255,22.5114179150007,22511.4179150007,268.832460778264,270.37903068,373.614536015574,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,7.68300333944649,583.670390488444,10.0217779223657,6051.79987369753,0.0964457521183416,7.35699040369185,"ct2_t8_h43","CT2-T8-H43","onshore","Calanoida","Paracalanidae","CT2-T8-H43",0.0115997607905303,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"292","0.2-1","ct2_t8_h43","Calanoida",2.17113063206255,2171.13063206255,22.5114179150007,22511.4179150007,268.832460778264,270.37903068,373.614536015574,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,7.68300333944649,583.670390488444,10.0217779223657,6051.79987369753,0.0964457521183416,7.35699040369185,"ct2_t8_h43","CT2-T8-H43","onshore","Calanoida","Rhincalanidae","CT2-T8-H43",0.00314199739907164,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"293","0.2-1","ct2_t8_h43","Calanoida",2.17113063206255,2171.13063206255,22.5114179150007,22511.4179150007,268.832460778264,270.37903068,373.614536015574,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,7.68300333944649,583.670390488444,10.0217779223657,6051.79987369753,0.0964457521183416,7.35699040369185,"ct2_t8_h43","CT2-T8-H43","onshore","Calanoida","unidentified Calanoida","CT2-T8-H43",0.00709085213627346,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"294","0.2-1","ct2_t8_h43","Chaetognatha",0.205841432471995,205.841432471995,22.5114179150007,22511.4179150007,263.750450004996,270.37903068,366.551724137931,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,5.32710612710199,54.2907704441617,10.0217779223657,5937.39660533196,0.00914386793622763,4.98200838619487,"ct2_t8_h43","CT2-T8-H43","onshore","other","other","CT2-T8-H43",0.00183204077951911,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"295","0.2-1","ct2_t8_h43","Cladocera",0,0,22.5114179150007,22511.4179150007,267.259560951172,270.37903068,371.428571428571,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,-Inf,0,10.0217779223657,6016.39166835142,0,-10.5252715020575,"ct2_t8_h43","CT2-T8-H43","onshore","other","other","CT2-T8-H43",0.00183204077951911,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"296","0.2-1","ct2_t8_h43","Copepoda<Maxillopoda",0.28358316454529,283.58316454529,22.5114179150007,22511.4179150007,254.671736737393,270.37903068,353.934426229508,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,5.6475054295154,72.2206170242349,10.0217779223657,5733.02189683449,0.0125973035379669,5.26737966086555,"ct2_t8_h43","CT2-T8-H43","onshore","other","other","CT2-T8-H43",0.00183204077951911,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"297","0.2-1","ct2_t8_h43","Eucalanidae",0.0696320963272208,69.6320963272208,22.5114179150007,22511.4179150007,230.254390973317,270.37903068,320,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,4.24322561516822,16.0330959320196,10.0217779223657,5183.3528219643,0.00309319015755204,3.76230966822167,"ct2_t8_h43","CT2-T8-H43","onshore","Eucalanidae","Eucalanidae","CT2-T8-H43",2.84773178163593e-05,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"298","0.2-1","ct2_t8_h43","Eumalacostraca",18.533337279413,18533.337279413,22.5114179150007,22511.4179150007,230.254390973317,270.37903068,320,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,9.82732640448851,4267.3822879743,10.0217779223657,5183.3528219643,0.823286091946393,9.34640983617564,"ct2_t8_h43","CT2-T8-H43","onshore","other","other","CT2-T8-H43",0.00183204077951911,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"299","0.2-1","ct2_t8_h43","Euphausiacea",0.0738781932575185,73.8781932575185,22.5114179150007,22511.4179150007,316.599787588311,270.37903068,440,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,4.30241769993616,23.3898202927386,10.0217779223657,7127.11013020092,0.00328180985917769,4.1399552879348,"ct2_t8_h43","CT2-T8-H43","onshore","Euphausiacea","Euphausiidae","CT2-T8-H43",0.15928313098617,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"300","0.2-1","ct2_t8_h43","Harpacticoida",0.00038105391591402,0.38105391591402,22.5114179150007,22511.4179150007,359.772485895808,270.37903068,500,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,-0.964814402281902,0.137092714588719,10.0217779223657,8098.98878431923,1.69271397009649e-05,-0.999370929633525,"ct2_t8_h43","CT2-T8-H43","onshore","other","other","CT2-T8-H43",0.00183204077951911,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"301","0.2-1","ct2_t8_h43","Oikopleuridae",0.0790010379891046,79.0010379891046,22.5114179150007,22511.4179150007,269.411024321977,270.37903068,374.418604651163,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,4.36946099148329,21.2837505671441,10.0217779223657,6064.82415942044,0.00350937636569136,4.04559833015419,"ct2_t8_h43","CT2-T8-H43","onshore","other","other","CT2-T8-H43",0.00183204077951911,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"302","0.2-1","ct2_t8_h43","Oithonidae",0.942067171587804,942.067171587804,22.5114179150007,22511.4179150007,269.708866460073,270.37903068,374.832535885167,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,6.84807657945216,254.083868978193,10.0217779223657,6071.52900826381,0.041848415552716,6.52531840761426,"ct2_t8_h43","CT2-T8-H43","onshore","Oithonidae","Oithonidae","CT2-T8-H43",0.000493606842150227,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"303","0.2-1","ct2_t8_h43","Ostracoda",0.0515075248622086,51.5075248622086,22.5114179150007,22511.4179150007,262.63391470394,270.37903068,365,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,3.9417279108254,13.5276228912723,10.0217779223657,5912.26181255303,0.0022880622205448,3.5923884371858,"ct2_t8_h43","CT2-T8-H43","onshore","other","other","CT2-T8-H43",0.00183204077951911,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"304","0.2-1","ct2_t8_h43","Poecilostomatoida",0.0987905760829814,98.7905760829814,22.5114179150007,22511.4179150007,269.502298525587,270.37903068,374.545454545455,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,4.59300221642901,26.6242873270304,10.0217779223657,6066.87887116276,0.00438846528708222,4.26947819512106,"ct2_t8_h43","CT2-T8-H43","onshore","other","other","CT2-T8-H43",0.00183204077951911,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"305","0.2-1","ct2_t8_h43","Pteropoda",0.00226775248515741,2.26775248515741,22.5114179150007,22511.4179150007,230.254390973317,270.37903068,320,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,0.818789246381532,0.522159967348146,10.0217779223657,5183.3528219643,0.000100737878605429,0.337891826761145,"ct2_t8_h43","CT2-T8-H43","onshore","other","other","CT2-T8-H43",0.00183204077951911,NA,0.5,"T2",0.398186120514538,0.00224104060839594,0.325219464649833,"0.2-1"
"306","1-2","c1_t7_h9","Calanoida",0.242221631321752,242.221631321752,2.74683320929439,2746.83320929439,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,5.48985313894658,6.99006963012914,7.91820396684905,79.2685413377224,0.0881821402559693,4.8722178187648,"c1_t7_h9","C1-T7-H9","onshore","Calanoida","Calanidae","C1-T7-H9",0.0556154978688798,704.070921985816,1.5,"1",0.730187983337256,7.41070612172774e-06,0.809492097935925,"1-2"
"307","1-2","c1_t7_h9","Calanoida",0.242221631321752,242.221631321752,2.74683320929439,2746.83320929439,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,5.48985313894658,6.99006963012914,7.91820396684905,79.2685413377224,0.0881821402559693,4.8722178187648,"c1_t7_h9","C1-T7-H9","onshore","Calanoida","Metridinidae","C1-T7-H9",0.667631369759821,704.070921985816,1.5,"1",0.730187983337256,7.41070612172774e-06,0.809492097935925,"1-2"
"308","1-2","c1_t7_h9","Calanoida",0.242221631321752,242.221631321752,2.74683320929439,2746.83320929439,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,5.48985313894658,6.99006963012914,7.91820396684905,79.2685413377224,0.0881821402559693,4.8722178187648,"c1_t7_h9","C1-T7-H9","onshore","Calanoida","Rhincalanidae","C1-T7-H9",0.00115182100349789,704.070921985816,1.5,"1",0.730187983337256,7.41070612172774e-06,0.809492097935925,"1-2"
"309","1-2","c1_t7_h9","Calanoida",0.242221631321752,242.221631321752,2.74683320929439,2746.83320929439,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,5.48985313894658,6.99006963012914,7.91820396684905,79.2685413377224,0.0881821402559693,4.8722178187648,"c1_t7_h9","C1-T7-H9","onshore","Calanoida","unidentified Calanoida","C1-T7-H9",0.118306732150201,704.070921985816,1.5,"1",0.730187983337256,7.41070612172774e-06,0.809492097935925,"1-2"
"310","1-2","c1_t7_h9","Chaetognatha",0.154171794400199,154.171794400199,2.74683320929439,2746.83320929439,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,5.0380675287055,4.44911369797454,7.91820396684905,79.2685413377224,0.0561271044337647,4.42043302555997,"c1_t7_h9","C1-T7-H9","onshore","other","other","C1-T7-H9",0.0429879306001479,704.070921985816,1.5,"1",0.730187983337256,7.41070612172774e-06,0.809492097935925,"1-2"
"311","1-2","c1_t7_h9","Copepoda<Maxillopoda",0.180704344531214,180.704344531214,2.74683320929439,2746.83320929439,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,5.19686224009397,5.2147941694859,7.91820396684905,79.2685413377224,0.0657864277742711,4.57922740693168,"c1_t7_h9","C1-T7-H9","onshore","other","other","C1-T7-H9",0.0429879306001479,704.070921985816,1.5,"1",0.730187983337256,7.41070612172774e-06,0.809492097935925,"1-2"
"312","1-2","c1_t7_h9","Eucalanidae",0.0195333660361836,19.5333660361837,2.74683320929439,2746.83320929439,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,2.97212408212081,0.563696924831428,7.91820396684905,79.2685413377224,0.00711123120620835,2.35450507121115,"c1_t7_h9","C1-T7-H9","onshore","Eucalanidae","Eucalanidae","C1-T7-H9",0.0014802245608968,652.539007092199,2,"1",0.564489084328141,6.8120082769673e-06,0.671867900531536,"1-2"
"313","1-2","c1_t7_h9","Eumalacostraca",2.01685327112536,2016.85327112536,2.74683320929439,2746.83320929439,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,7.60929378921258,58.2026663844618,7.91820396684905,79.2685413377224,0.734246718840078,6.99165721024432,"c1_t7_h9","C1-T7-H9","onshore","other","other","C1-T7-H9",0.0429879306001479,704.070921985816,1.5,"1",0.730187983337256,7.41070612172774e-06,0.809492097935925,"1-2"
