"","sample_id","size_fraction","object_annotation_category","count","total","relative_abundance","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","max_size","cycle","Sample_ID_short","PC1","Longitude","Latitude"
"1589","ct1_t5_h32","0.5-1","Amphipoda",2,849,0.00235571260306243,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1590","ct1_t5_h32","0.5-1","Amphipoda",2,849,0.00235571260306243,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1591","ct1_t5_h32","0.5-1","Calanoida",587,849,0.691401648998822,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1592","ct1_t5_h32","0.5-1","Calanoida",587,849,0.691401648998822,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1593","ct1_t5_h32","0.5-1","Calanoida",587,849,0.691401648998822,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1594","ct1_t5_h32","0.5-1","Chaetognatha",48,849,0.0565371024734982,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1595","ct1_t5_h32","0.5-1","Chaetognatha",48,849,0.0565371024734982,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1596","ct1_t5_h32","0.5-1","Chaetognatha",48,849,0.0565371024734982,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1597","ct1_t5_h32","0.5-1","Cladocera",20,849,0.0235571260306243,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1598","ct1_t5_h32","0.5-1","Cladocera",20,849,0.0235571260306243,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1599","ct1_t5_h32","0.5-1","Cladocera",20,849,0.0235571260306243,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1600","ct1_t5_h32","0.5-1","Copepoda<Maxillopoda",97,849,0.114252061248528,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1601","ct1_t5_h32","0.5-1","Copepoda<Maxillopoda",97,849,0.114252061248528,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1602","ct1_t5_h32","0.5-1","Copepoda<Maxillopoda",97,849,0.114252061248528,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1603","ct1_t5_h32","0.5-1","Eumalacostraca",1,849,0.00117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1604","ct1_t5_h32","0.5-1","Eumalacostraca",1,849,0.00117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1605","ct1_t5_h32","0.5-1","Eumalacostraca",1,849,0.00117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1606","ct1_t5_h32","0.5-1","Harpacticoida",3,849,0.00353356890459364,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1607","ct1_t5_h32","0.5-1","Harpacticoida",3,849,0.00353356890459364,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1608","ct1_t5_h32","0.5-1","Harpacticoida",3,849,0.00353356890459364,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1609","ct1_t5_h32","0.5-1","Oikopleuridae",22,849,0.0259128386336867,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1610","ct1_t5_h32","0.5-1","Oikopleuridae",22,849,0.0259128386336867,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1611","ct1_t5_h32","0.5-1","Oikopleuridae",22,849,0.0259128386336867,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1612","ct1_t5_h32","0.5-1","Oithonidae",5,849,0.00588928150765607,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1613","ct1_t5_h32","0.5-1","Oithonidae",5,849,0.00588928150765607,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1614","ct1_t5_h32","0.5-1","Oithonidae",5,849,0.00588928150765607,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1615","ct1_t5_h32","0.5-1","Ostracoda",10,849,0.0117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1616","ct1_t5_h32","0.5-1","Ostracoda",10,849,0.0117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1617","ct1_t5_h32","0.5-1","Ostracoda",10,849,0.0117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1618","ct1_t5_h32","0.5-1","Poecilostomatoida",21,849,0.0247349823321555,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1619","ct1_t5_h32","0.5-1","Poecilostomatoida",21,849,0.0247349823321555,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1620","ct1_t5_h32","0.5-1","Poecilostomatoida",21,849,0.0247349823321555,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1621","ct1_t5_h32","0.5-1","Salpida",1,849,0.00117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1622","ct1_t5_h32","0.5-1","Salpida",1,849,0.00117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1623","ct1_t5_h32","0.5-1","Salpida",1,849,0.00117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1624","ct1_t5_h32","0.5-1","cypris",8,849,0.0094228504122497,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1625","ct1_t5_h32","0.5-1","cypris",8,849,0.0094228504122497,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1626","ct1_t5_h32","0.5-1","cypris",8,849,0.0094228504122497,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1627","ct1_t5_h32","0.5-1","nauplii<Crustacea",1,849,0.00117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1628","ct1_t5_h32","0.5-1","nauplii<Crustacea",1,849,0.00117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1629","ct1_t5_h32","0.5-1","nauplii<Crustacea",1,849,0.00117785630153121,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1630","ct1_t5_h32","0.5-1","other<living",23,849,0.0270906949352179,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1631","ct1_t5_h32","0.5-1","other<living",23,849,0.0270906949352179,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1632","ct1_t5_h32","0.5-1","other<living",23,849,0.0270906949352179,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1633","ct1_t5_h32","1-2","Annelida",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1634","ct1_t5_h32","1-2","Annelida",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1635","ct1_t5_h32","1-2","Annelida",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1636","ct1_t5_h32","1-2","Calanoida",48,183,0.262295081967213,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1637","ct1_t5_h32","1-2","Calanoida",48,183,0.262295081967213,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1638","ct1_t5_h32","1-2","Calanoida",48,183,0.262295081967213,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1639","ct1_t5_h32","1-2","Chaetognatha",56,183,0.306010928961749,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1640","ct1_t5_h32","1-2","Chaetognatha",56,183,0.306010928961749,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1641","ct1_t5_h32","1-2","Chaetognatha",56,183,0.306010928961749,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1642","ct1_t5_h32","1-2","Copepoda<Maxillopoda",39,183,0.213114754098361,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1643","ct1_t5_h32","1-2","Copepoda<Maxillopoda",39,183,0.213114754098361,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1644","ct1_t5_h32","1-2","Copepoda<Maxillopoda",39,183,0.213114754098361,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1645","ct1_t5_h32","1-2","Eucalanidae",16,183,0.087431693989071,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1646","ct1_t5_h32","1-2","Eucalanidae",16,183,0.087431693989071,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1647","ct1_t5_h32","1-2","Eucalanidae",16,183,0.087431693989071,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1648","ct1_t5_h32","1-2","Eumalacostraca",5,183,0.0273224043715847,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1649","ct1_t5_h32","1-2","Eumalacostraca",5,183,0.0273224043715847,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1650","ct1_t5_h32","1-2","Eumalacostraca",5,183,0.0273224043715847,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1651","ct1_t5_h32","1-2","Hydrozoa",5,183,0.0273224043715847,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1652","ct1_t5_h32","1-2","Hydrozoa",5,183,0.0273224043715847,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1653","ct1_t5_h32","1-2","Hydrozoa",5,183,0.0273224043715847,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1654","ct1_t5_h32","1-2","Oikopleuridae",2,183,0.0109289617486339,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1655","ct1_t5_h32","1-2","Oikopleuridae",2,183,0.0109289617486339,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1656","ct1_t5_h32","1-2","Oikopleuridae",2,183,0.0109289617486339,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1657","ct1_t5_h32","1-2","Ostracoda",4,183,0.0218579234972678,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1658","ct1_t5_h32","1-2","Ostracoda",4,183,0.0218579234972678,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1659","ct1_t5_h32","1-2","Ostracoda",4,183,0.0218579234972678,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1660","ct1_t5_h32","1-2","Poecilostomatoida",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1661","ct1_t5_h32","1-2","Poecilostomatoida",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1662","ct1_t5_h32","1-2","Poecilostomatoida",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1663","ct1_t5_h32","1-2","Salpida",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1664","ct1_t5_h32","1-2","Salpida",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1665","ct1_t5_h32","1-2","Salpida",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1666","ct1_t5_h32","1-2","cypris",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1667","ct1_t5_h32","1-2","cypris",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,1,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
"1668","ct1_t5_h32","1-2","cypris",1,183,0.00546448087431694,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,2,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383
