"","Kingdom","Phylum","Subphylum","Class","Subclass","Superorder","Order","Family","Genus","Species"
"7d9394656d4780970e0d01c0ca2242183fbb2585","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Euchaeta","Euchaeta marina"
"7d97ea90193aa19e3e0882ca6a7b977c2d11a472","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus bungii"
"7df189e993f359afe2e5bcaebc5218a2a5b5b64e","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus"
"7e1f6c72efc56e5e86bb70e1bd93b4da6c0548ee","Animalia","Cnidaria","Subphylum",NA,NA,NA,NA,NA,NA,NA
"7e36f339423a8888d674c2b5493bb58d49579c08","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda",NA,NA,NA,NA,NA
"7e41214b91f28191f8eeec10e841374c9cffeb31","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"7e67f8693f4923c5c084d749fc5b0e4274de9d62","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"7e7c4318279ca72bac0feec9e7bc2954dd739b9c","Animalia","Annelida","Subphylum","Polychaeta",NA,NA,NA,NA,NA,NA
"7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"7ea530faa9dca3612f830069efdf745a8bf904bc","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Euchaeta","Euchaeta marina"
"7ea8f118da047ab191d16df8d42e61a62b91a537","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"7eb1c2f82d9653f64608154d38944b09e76d55c5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"7ef1931543404dc6b4c9d8f125af3c7cbac725bf","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"7f0c63c5ace088f1d793ef0143cf408abcb1283e","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"7f1af4ed2f486385d1aa6f65cb4594a745e4f19e","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Anthoathecata",NA,NA,NA
"7f3f09e7aaeca38d8b3c196e268a44547bd702ad","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"7f5ba8eeafe0fbcf5204f493635c56d47d0edacc","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Mecynocera","Mecynocera clausi"
"7fda288e184db0899f88fef4167dff4c926ca7b2","Animalia","Annelida","Subphylum","Polychaeta","Sedentaria","Superorder","Terebellida","Flabelligeridae","Diplocirrus","Diplocirrus seisuiae"
"7fec9c359d776a212da658030c3ab3d16b639e43","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"80617a708fd89133a1737cb854688de9a84c7281","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda",NA,NA,NA,NA,NA
"80694c40b57f96172850e39482c7c6badd775f9a","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"806c7ecf87d9f38ac6adf2efc0a74904dc9b1aa1","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Euchaeta","Euchaeta marina"
"807df2b08a9c5f36fd1177c457d568035697768b","Animalia","Mollusca","Subphylum","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Myrrhinidae","Hermissenda","Hermissenda emurai"
"8091fbfca03e0a21491fbf783b9c31d7efecbee4","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8221592f98de78c257ce7504572985ca132c0ae7","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"82421f091b4b48498ab59085935bd9d62aaad3ba","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae",NA,NA
"82c5a97e49f415a9b0d258681c6e35e36cce1edb","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Podoplea","Cyclopoida","Sapphirinidae","Genus","Species"
"830bac823005e96d85f6881aa0bd2c2b14a6b0ad","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"837020b55b70e40635c33417f7572942ca7a7009","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Candaciidae","Candacia","Candacia bipinnata"
"837c12bc421636c51723e6ab2153941b5bd57aee","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"8394546db26107ee423fba50457ef024287e8880","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus"
"839a2058bdab34c3ee2d6ca431648061a348c2ac","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Euchaeta","Euchaeta marina"
"83b2f35b4a9f532a6275c73ae202ce1297c21aef","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Uristidae","Abyssorchomene","Abyssorchomene distinctus"
"83bbb220153064a856a0b446c89c3d0d2ea5a576","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Species"
"841caf7f0ea83ef445a3e0bf78eb41e2d8cb6e94","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Pleuromamma","Pleuromamma borealis"
"8443d826d7b007cb9540010e592610d5b716e007","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8448c4cb63086d593efe9ffcd3c2493d94efa525","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"8459bf0af94579a6d5d1de2259f140c483711418","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Podoplea","Cyclopoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"846081875d9c7ca2a43da7e2c77c0bd37813d375","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa raschii"
"84663ca2e60d79f0b8430edf88a65149d97ffaf2","Animalia","Sipuncula","Subphylum","Phascolosomatidea","Subclass","Superorder",NA,NA,NA,NA
"8494ee5532b9624e8ef45570855c4c6fbef83f20","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"84aeff30e1b68be929aed5b3db47eacb92525384","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus"
"84f21c3e0c26eb532e1a16d406d544301f25331f","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"85220658e9aa43d5006756709b44deb7b27afbf9","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"85674515f95ef8384d16635ac606d4c0c53d1b89","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Podoplea","Cyclopoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"85840b135c0e6b7401a523fb83cc8c1cef12f959","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda",NA,NA,NA
"85c2cce0b81b547ebd05f5623ce7881e5a8db540","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Cyclopoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"85e2e3fca8912b892bc76e496d7bb879fffdb16f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8605a7dcc312f6e7a9da2abbea77d4d37a1c3adc","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"8679d1435f96f564c472ca98a7d82a852dcfe9a0","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"86b5e6e45e5a124225fafb36289d09a0db30f3f4","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder",NA,NA,NA,NA
"86d1476c1255cc183a18b249bd819dd7e49efd00","Animalia","Nemertea","Subphylum","Pilidiophora","Subclass","Superorder","Heteronemertea","Lineidae",NA,NA
"86ef3f702dbf9caddb367cb63d369568761c6565","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Pleuromamma","Pleuromamma abdominalis"
"8744dd2858c0eda66f6daf9c90a1b92a6ab6c820","Animalia","Mollusca","Subphylum","Gastropoda","Heterobranchia","Superorder","Pteropoda","Clionidae","Clione","Clione limacina"
"87555bfa0a41d663c1341a8ebdc888733442789e","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"8783e65a2bc76d90e29818e95ad5a66cb9629243","Animalia","Mollusca","Subphylum","Gastropoda","Caenogastropoda","Superorder","Littorinimorpha","Atlantidae","Atlanta","Species"
"87cae20a691b13f9183a63b10fb5eca3afb42452","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"87f586073ada40405655bfcaeadb1df78f84e6c0","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder",NA,NA,NA,NA
"880c2464b88044eb6d18bf8950e91af03b679587","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"8815d7eaa2a7f3b197a1d30b038b487e4e68e8e3","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Porroecia","Porroecia spinirostris"
"8954422ad842ee5f0b96ec21f45678932a41e5b5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"898600c88e80513ad605afc43ecc0dab6238e554","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8991c93a925353e81de426a9a833c428c404914a","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae",NA,NA
"8a071058b6df3535895bc88ecec3e97e8e3ef592","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8a4c77cfe21f3e7e0981111c5fd7be9535d6bc18","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8b0d7a31f265e07f0f0e8faac87d9a3bbf523134","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"8b11a90f5d7b33d0fdd877ea1993a198365f2dff","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8b6cd211cca76921396c7035fbb1f8983538c59c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Neocalanus","Neocalanus gracilis"
"8b71244075a4088de8b180703aee18002fcc3d26","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Agalmatidae","Agalma","Agalma elegans"
"8c24cbb963b5d40d624459ee8e267cbfc3f43dd0","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Paracalanus","Paracalanus aculeatus"
"8c3242e23c5a01ce08f57d485a5fcd68d4077105","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"8c9086cefd98cc6c33d11d01916cb0883c587185","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda",NA,NA,NA
"8cb53bc1f6e0c4115089c8afa37443b9205efac6","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"8cc31d50df2454234d6c9fed2c252a5938488866","Animalia","Annelida","Subphylum","Polychaeta",NA,NA,NA,NA,NA,NA
"8cc4041c07402dd6e57a54d53a3c2432e132f0ae","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8ccdd229e1db49e495e03ba0f23eea40e74f3076","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"8cee3e89dc3fbb515d9cd44be8145f9286c189f2","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"8cee8e7f3c128fa8eb8d19fea275e7a3e9c31960","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"8ceead2cf25e54cbea1981ea442e647e93c1a15e","Animalia","Mollusca","Subphylum","Gastropoda","Caenogastropoda","Superorder","Littorinimorpha","Atlantidae","Atlanta","Species"
"8d24b925d0ac4cf12d3a677817013a0bd6f02d4e","Animalia","Mollusca","Subphylum","Gastropoda","Caenogastropoda","Superorder","Littorinimorpha","Atlantidae","Atlanta","Species"
"8d4cc2e8c7f20ba7e2a4c6ee4457f0a6a9b98d45","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Uristidae","Abyssorchomene","Abyssorchomene distinctus"
"8d4e82bd7c97dd6d624c3385ac07b0c9bd824200","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8d77e05373b2d244b7099031b23826e476a6770d","Animalia","Cnidaria","Subphylum","Hydrozoa",NA,NA,NA,NA,NA,NA
"8d7910497fc4264643ff5014d86fc9b392e702d2","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"8d878f7c4627747ed7aa712bf2bf62e9eb796683","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8dfa7b327459d3205f8fd9454ae085b4ca135037","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Pleuromamma","Pleuromamma borealis"
"8e4f0c342a3c7e2361044a3ce23b70006a809f4e","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Uristidae","Abyssorchomene","Abyssorchomene distinctus"
"8ea591dfa408961fcd7a4eba98bf04a0df7789f6","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8ec239086a806c97735c8916cd2fd7646c44a0de","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"8ed7fa9283c376f6787f063278819412ff729646","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Epialtidae","Scyra","Scyra acutifrons"
"8f00bd43b9cef841b113073b7bdea53114cd7384","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Agalmatidae","Nanomia","Nanomia bijuga"
"8f1ed97a0c5d307c90a67d0f46eed22b589512d7","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"8f4379880761e61588b838717d4767e33d7b2867","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus"
"8f5af88ca55516cf66629b3e1588b5fc806a7efe","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"8f5cf65a7f52e702741b2b48d0db6e8f39782e46","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Mecynocera","Mecynocera clausi"
"8fa2c344a332bca6df8821f71360caf87a1dd416","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder",NA,NA,NA,NA
"8fd3e861fc6d88fa1a12b398a2ac39b4ca8dd442","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"902c6d61e7b4a0d8f8c5fb02ffa66027a77a304b","Animalia","Chordata","Tunicata","Thaliacea","Subclass","Superorder","Doliolida","Doliolidae","Doliolum","Doliolum nationalis"
"905ef01deae4c6e4aaf90f8d0392f3b724ecacd4","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Pseudocalanus","Pseudocalanus minutus"
"905f82ace188edb19334c75c2a0bac3558df27ed","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"9074676e8fa3c975ffdcea05df274c536309c1e0","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Mollicia","Mollicia tyloda"
"90d60044c737e05dbc44e7838cad696137af8223","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"90e55f27b71a87af18e2ab9f75e6b1b232ee7d4e","Animalia","Chordata","Tunicata","Thaliacea","Subclass","Superorder","Doliolida","Doliolidae","Doliolum","Doliolum nationalis"
"90fc8574cc7670988e8f34e49240ab5148282459","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"910719472e9c9da8e4d8d933914c345ca24e20b4","Animalia","Mollusca","Subphylum","Cephalopoda","Coleoidea",NA,NA,NA,NA,NA
"912fb7e0bfd85f58444bbe415ba711675fae704f","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"914275e6686877e25cfdb5df6c8a42744c44f9b0","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Pleuromamma","Pleuromamma borealis"
"917ced099c60ba42ccf3355275d2cae37aa62f28","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Euchaeta","Euchaeta marina"
"91d91e83d0843a6d603713460ca031a989e96f31","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"920f75722272dca999a3bf9a69c8a4c4f5a30fa1","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Paraphronimidae","Paraphronima","Paraphronima gracilis"
"921d3836608a8b6908cf7fc44c0ac9c1d28df582","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa gregaria"
"92701d7075651b7c2fec8392930cd53caf0be051","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus"
"92771fad06c5bb778b5fe0333e0cb7b5cf5e6585","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"92ecb91464005e4576287389e22702a3e37bc6b3","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"93130e1f30a461ddc2dccecdcd11b3381c242001","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"93b0379a34ae059e09f29bdd6b69174ab10cf647","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"93b1a402f944324962d7a939035eb04753ead8b7","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"93e28119be967e2932f453bc45374483a7d2c7d0","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Cyclopoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"940d0e7d2813037c32f788775352809903f5e0b5","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae",NA,NA
"9445c7e7e7564c785149f8d38c240d49b63eb1fb","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"9478a0d3011d52830a5d1f7ed276d04b64741a8a","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Lophogastrida","Eucopiidae","Eucopia","Eucopia grimaldii"
"952e15b0c0759f0cfa1f10e8ffc96ae728915262","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Pleuromamma","Pleuromamma abdominalis"
"956d1658251a7664819de353268c22a2467e5532","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"95c5d6d3bc61653146dfb7203d38a9ed5c826c72","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"9647331c0b29ed23e7dc56b733fa84cb9ec82180","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"96b0c12782bc61deb3c003cecaa108f2e2b30186","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"96b148a47663724560c08df0f1f9f37fbb24a227","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"96b18075ba84c52ddfb5e870e7ac5127bc0788d3","Animalia","Cnidaria","Subphylum",NA,NA,NA,NA,NA,NA,NA
"971759bcaf44bdcd669c4043644616df989d5cba","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Metaconchoecia","Metaconchoecia acuta"
"97180b18dfcb09a40bc9d150838e02291cd67004","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Acartiidae","Acartia","Acartia Acartiura margalefi"
"97417ecabffd2b70ddf904769f778d29f2e8c6b2","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder",NA,NA,NA,NA
"97632053d61f1fad7e5b97573daaf02cb196fe59","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"9786bdb6c3a307953936d3efd8c973c05c84d97c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"98074573dc3665cc722d3483db36c8f030438b6f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"98274e853b419886223e094e53449fc1635458c8","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"9846a5efd49b93ca040150c2aed1d9ffe1b66ecf","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Euchaeta","Euchaeta marina"
"98afb06a9acfc017fa4f25951aed678d0885dd2f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Euchaeta","Euchaeta marina"
"98b9d1aa8fd72cecdf12cd901128d83169c72ef4","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"991143b4496e0bfebdf15742224fd362eca983d6","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"9914f545f5a948a8fa1313830d14347c7957bca4","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"991675049f7bdba5807d8baf61086c2c5e045797","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"998f60ccfc46b56744a9c2f33db75638d9b0af6e","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"9995b9cd343c2258d25342be5f62a721b0970c36","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"99b51470c5d5fa4e916c236838178da76c125f64","Animalia","Cnidaria","Subphylum",NA,NA,NA,NA,NA,NA,NA
"99b6ea30c28e3859c3e41bccc76dc812fe55d835","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"99de773151bd6ae469af432db60aa5010d0de0ef","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Candaciidae","Candacia","Candacia bispinosa"
"9a1a98c848d085d9384f5ae16a563f2e5becfb45","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"9a1f8e195f81c19c9c44cb6ff734c025ea057e23","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"9a768c0df6b87c589c269b3027c1477b84ef3469","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Species"
"9ad71fbd9d4f9aed822a156aed11227268a86712","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Aetideidae","Aetideus","Aetideus bradyi"
"9b221c0e8a8dd2ee82214bbc00bd37bbb2df307d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
