Hash,Phylum,Class,Order,Family,Genus,Species
3ebe51f399974864c184591ee973e2c9e0e98deb,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella dentata
7fc4bc4ee42645be5acfb866472e4298bbbefff2,,,,,,
7a79ab0dba55afc4d65ed03af36282d67fa2e5a3,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,Ceratopogonidae sp. BOLD:ACG2871
30d2bbcccab6a46153e7e4cda39306fd19552a0d,,,,,,
c695ecc4721ff140a6352f70b6cb2766f5c34205,,,,,,
01dd9b16e81872b0e2aa2964ef2bc111c7a61adc,,,,,,
e520743d2cb2e76f450399dc490384c5e10d6c0a,NA,NA,NA,NA,NA,NA
1b87f6ab5dde1685ef3bb1c8c3f1738610f32ed9,,,,,,
ebe112d68f53d004bed17ae894cdc2e396628087,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
24b3542ed5aba4310544944e7267db48df5409d2,,,,,,
42f8b4e7ded2bb1dcac8874b123aae80f2d00160,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,NA
c1640379637f071e28f9393dfdec799b374f443d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
074b9b1b350f6ab258f9ed33b6b0d14b27559959,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
f53dddda5014935510640d56818de0975ecb7c2b,Arthropoda,Hexanauplia,NA,NA,NA,NA
e1915f8d623e9360aa5ce6d088b4ed9bb305b964,,,,,,
08f1eb87f0ae96725a83a2ed9dd3428f6e5a5be4,,,,,,
af719499ab198bad52ba777721b0de01f4235e9c,,,,,,
8f4379880761e61588b838717d4767e33d7b2867,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus
dd96699b12af7a5d095c2995e205f76f57a6e3af,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
e4bf4b342bbbbee9227e62a69a39fed38fd1f0d6,NA,NA,NA,NA,NA,NA
209df9d2e5a436f4beef631b2c0ba48ce3fd1415,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
78d37392cdbdd178c19373fef957cb21f031c56e,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
1dfabd1fb36e925dabf57e6ced258ec2420af3da,NA,NA,NA,NA,NA,NA
93b0379a34ae059e09f29bdd6b69174ab10cf647,Arthropoda,Insecta,NA,NA,NA,NA
4cfdf4574c261a8f9e884fa3b5d728bd8bda0e67,,,,,,
b96e46e5afda03c08ad246b51bc701e3dd868bb9,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella dentata
606faf469e9fad550f20ea57113c6992768046cb,Arthropoda,Insecta,NA,NA,NA,NA
197f8c3936c8445c1990bd4c6cf83afb7bf0d739,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,NA
49ac039933a1583c1922b06dd6145664ca181520,,,,,,
435d12f9b55f2b4cff54c48e0c3ae6b0482cb17c,,,,,,
444861f2c16028e9b144f3a03d3a0b0b4f3aa41c,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,Lensia campanella
6535b4db66c93599a81e75df97452735dbd270d8,,,,,,
3d20908a2f32bc5cfcafc1c2b5fa5f14a0926023,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
309dace1f4e6774d9d46e053bf6dc9b0e7a0f9c2,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
510aefb635594f1a34c24e692035a8adcada0347,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
625f609b5a7a7f7d75b4d900e8298be204f37e46,,,,,,
c41035a8edd34d3016b2d5156e4ea66ce9d1ee69,Cnidaria,Hydrozoa,NA,NA,NA,NA
30d8938e6e2adec4ae39a6e6e297ec8fade3db9e,,,,,,
598ce556294b69e8be35572ea348a605ef31bf1e,,,,,,
159df111444844bccdf2aa5b415e682db71fbb46,,,,,,
5e132407ab17f1e0e7e7f768ff17baebb1b8813b,,,,,,
99de773151bd6ae469af432db60aa5010d0de0ef,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,Candacia simplex
c7094046543e39df332421c129ea527e46a49b5f,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
0ddd99f969247e30f3ab11e4c4103d58bb9fc734,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
0f37645c6ad76c15a2f9871c4f498f32941e0f33,,,,,,
dd0d405cce0e591fe47ced8e90cb641e8cd624da,,,,,,
67819f7d2528203629a5336774817c13861711d6,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
bb6a4b722e947f1ab0ac2bbec81a3ba5418597be,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
bd25d85e4fafeb531c1501b70dc51a3bc8301e31,NA,Dinophyceae,Syndiniales,Syndiniaceae,Hematodinium,Hematodinium sp.
fd18616e2fe3344caa7a17e46c7b073eb1f82889,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
0a77474508506a951ae042ab14564ebe7a8997c6,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
e3f170ad356cf0080eed53d5857af8ccb2c80c75,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,NA
30d045bb3c00279f5b5f97e54d5d03106fd8186f,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
8bb39d0598e901b32c8a4a9e04b1b34f96c979e9,,,,,,
d353af12d7855abf2c40df949c4c1e86640ba56a,,,,,,
04bffda8a8527274d290590bb71fe9cc5c8ea022,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
0a82019658d8ad05f9b731e54fec76df370047cf,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
213c6ef6725792e36fd07564ee73ae7408b1e32c,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
2fdb4792dc01cfd18a44fc5b476532f084f64afa,Arthropoda,Hexanauplia,Harpacticoida,Peltidiidae,Goniopsyllus,Goniopsyllus rostratus
71a1fc6a1d32067981da8803e63ffa00aba3dac7,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,NA
3310e5fa9f2643f7e361cfef96207407b37fe2de,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
d5cc24a878650735af51d4c336ebadb866668e24,,,,,,
6d2990c268e5769f979d432b0dec2812308606b4,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b0886f5519d276c66b4b15af4d367879b60e8820,,,,,,
ec21b3886fa23f8c2eb51ee6c93ad295aafc4aed,,,,,,
b54f22bed9276c32262be575308d9956ca9782af,,,,,,
b5d5971ece7180c3340b7f2ad9822c9ac83fe3ea,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
9feea62a87c4790035fd10dc45613901262b67e1,,,,,,
0ef479d75f680377f370155cb1165e31cff535c6,Arthropoda,NA,NA,NA,NA,NA
0d126297db4ae49b21866b0f7b72b3f2824ea0f4,,,,,,
07744d0321e5e0da4364c8c039c80c05b6622535,,,,,,
0c99fd8cea007e998b175214351ada3406ceaa85,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
3a57a5f86db3965ba7c713dce0753a65913de6d0,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,Neocalanus gracilis
da0ab68bbd8926490cbf1de307ba4bc5b4e0a542,,,,,,
a57f79ef315aa73488682af21acb589d74a45951,,,,,,
6e17509d49ad484609a0a6098ba3198b95a972a9,,,,,,
c4c5627bd4ffeb8f61fc3f69df4854b58dd6b840,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
d92fb51ac86b58b2ef3d6a1d5fd5e4532bb26a36,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,NA,NA
0b1705ed714d5d9be02377a8b34d052ff5344e4e,,,,,,
7eb4979d9e5e4a52ba72678a0bb39359165e99f7,,,,,,
4a6b23355460f45469c8596b6c1d8e4345297726,,,,,,
8b6cd211cca76921396c7035fbb1f8983538c59c,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,Neocalanus gracilis
f4abcdd8691d2b29f437719b72ab2f8b71c2bd86,Mollusca,Gastropoda,NA,NA,NA,NA
749dcf8eeefb3383c0fdf1a798bbd7a62d16aa44,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,NA
480d1dea9011d1cc2245848129d9a0f03f62106d,,,,,,
792ce1fbff337ddd58578c4a1034d35090619da6,,,,,,
eb24f29b1686c693f2a237e57c77420d6dbf298b,,,,,,
60ca26e3a13836c7427f4d395875d1b724a44009,,,,,,
b16cf4b1c497686ffe739d02d6649a42b7d381bd,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
4f84f18f5738d6023ed5f2efded48cf34ea1bb2d,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
fd106289473980662cebece088a1d780071f57b0,,,,,,
01c55b9f67a6170855c287949c92743d80757e48,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d9005eda15fb581b4a0cc24e68f5e3d0698e5a3d,Mollusca,NA,NA,NA,NA,NA
4734ec9cae962b4d07989659a436f8c78218b6b5,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
abac55254ce3ebc1d59d32c4b048971f2add155c,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,NA,NA
1657bdcb6bf3bc21b750b3a9fcc7bfb45173eec2,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b18ef336fc797cd08d2fda8e78e43f894621e3ba,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
504552d4c2d515a28c67a6cf94a7b4924d950d92,,,,,,
cc9c50ea7e93da6423d8b009d0c3e4d73f4cffc1,,,,,,
0a0574f8e968be0a12ca45c109d69e9b079cb3b2,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
bcca5d50d7ea0e007ac2e9093acc3da16ac91ce4,Arthropoda,Arachnida,Araneae,Zodariidae,Zodarion,Zodarion marginiceps
6e6da80e9e2391100a1738a6a193af7c24723f1d,,,,,,
90d60044c737e05dbc44e7838cad696137af8223,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a6bbd363010d7a80d6fe50045865762d8cb541a3,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
dfcaf6fd5b93d97d7912f53780f528edfa4e6b5c,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
73877fc714ae4ab1e85b6af55996f14eaf8a8b1c,,,,,,
14f754da03f164a181f8d8daea94ee359b2db148,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
582dd1537b7b9e0c828ff975ffcb5690a60c1329,,,,,,
e99465c0c6b38a1a6ac056b48e36b7be1834b652,,,,,,
9e1369f03bb8f6bd6b1a2eceae8b81ff2e3d801c,,,,,,
fc2fbcb56a670e2e595ad9e0e415ae888d043cf1,NA,NA,NA,NA,NA,NA
2d1dfb4d825a120371ec152ce4490c84f738245d,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Pseudevadne,Pseudevadne tergestina
14fa0492b778158e96b5723c8947c81d9062c6e1,Sipuncula,NA,Phascolosomatiformes,Phascolosomatidae,Phascolosoma,Phascolosoma agassizii
3d5136e9bc0677da0513296476e8c4a9a861594f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a350a15502140f328d51f1ac7058bf856ebb6b75,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
263b164298a75a01d8a9b505ac4348c656de392f,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
b92c515d562bda603931668d89f35801fb00b836,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
34ac2f188bf73d6c52b9933ba762c46b06845238,Cnidaria,NA,NA,NA,NA,NA
226b0b1b11380b3b38e32b6dbd69770cc7a11697,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
c9fd3af76e70b104aa6e7538416f4027f4442e5f,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Porroecia,Porroecia spinirostris
6726f2086380e6b6d1f49923dbf383994f4797e1,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d1bc778b4e4b9790d05b0bb122b85d9916cf9f11,,,,,,
d661d9420e7b00631d965010df81299d0e00f451,,,,,,
e092947a4834173761b12ef87a15ab7a72fd3b0a,,,,,,
f3ad90e8295c498e16fe86964bb35f6c3b78c1d3,,,,,,
73fca4c0de338c49761d530c672388ca88af0ac9,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
9ef914c345da6d0a23ab2507fb182f4eafc07aec,,,,,,
fb2ad5dd67a5794790b32ed15282b2bd9d028e46,,,,,,
8448c4cb63086d593efe9ffcd3c2493d94efa525,,,,,,
74d8d88d668168164b37ecee5d5f966a32e5d39a,Arthropoda,NA,NA,NA,NA,NA
ec35ef8bef96b7343c32d46e7a91055a7e41c77e,,,,,,
7cc2f44767d7be8ac16c82a2bb802e83b73444d2,Chordata,Actinopteri,NA,NA,NA,NA
d72ab9bbcd36dc1889a555745ff40df9c52fd1db,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
9074676e8fa3c975ffdcea05df274c536309c1e0,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Mikroconchoecia,Mikroconchoecia sp. Os099.1.3
84fb4f8088deeada5e8fb67e472e9a4cca24bbbd,,,,,,
b1770997891f22a6d6be455310b2d22d86d9e5a2,Arthropoda,NA,NA,NA,NA,NA
2bc0d59730094dceef350300e11d84d65b102618,,,,,,
5669f152a6689a5ce77d23a11e48af62c022c1ca,,,,,,
f30dea235b0f5877d2ca17bc46b79de6c3322204,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus arcuicornis
bef98bb80d6628520f3718e07fd1e344eb429883,,,,,,
d85e4c7461624a40a9d91170e3921ef56c52e005,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c68f46acfc7cd9bd8812e5abb2dfb60d6f6ef71c,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
f6014d3f23999c64c0f5f66c1ba62c356c9a09a0,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
eebd28f4692ea416a6dd9e27f21f79eb79e1bff2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,Epilabidocera amphitrites
2c86aab8576add61a70d6244c47dd27c038aa25e,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,Lensia campanella
1c5909bc0e73301371f77fc355ee5eadb83d034d,,,,,,
4f75f6c68eae27187e8d7065f81e8d54126b6654,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
07c8ab36d42e20fe4e9b6152334e243678cc2733,,,,,,
b10a0264251bd863537e618f8d0bbd40f2c2ed95,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
12bccd1ad2397c6f7a72a08ee2e7a1d72e96481b,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
9f1c035778072ff39a158c9a34fd0690db26eabd,Mollusca,Gastropoda,NA,NA,NA,NA
6b6fc4cf068a344625f8087f0a2a895cae1e9145,,,,,,
f598c90f7bbcc43def2d84f71985dfb98c4a09dc,,,,,,
b750f927174575bbb361badac9945a9e453440ed,,,,,,
4811a738145999ffad08c167948b47dcaf34cf53,Arthropoda,Hexanauplia,NA,NA,NA,NA
df6290a14c779978a627837be2dacff303717e2f,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,Primno brevidens
2974a404ab1a2005d90ce9e30d4b68b9f680e6ad,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
5435b1e00aec0bcee6d3512bee9996a89e139e07,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
7e41214b91f28191f8eeec10e841374c9cffeb31,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
e45a81891134b634ee1631b618c6854cf02914a6,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d69711cfd7987d048c1bdce50c7b32be973cf2c0,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA
42056cc7d479eef6acd19709ba12c5b3f2d91b60,Sipuncula,NA,Phascolosomatiformes,Phascolosomatidae,Phascolosoma,Phascolosoma agassizii
72f38b97475652d12fcd4a50a13f9529d8dd9a75,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
0e3319d5a880a077d0bc5fabe464d0c5e81a19f1,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
518ca045a56f7f2cd5f02e889bcb55ee8aa09f85,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,NA
0697811e68837db2d9fd562eb81997b78ec89ae3,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
4ef8ae9561fc2890bdf5a8aefca4553b2978152e,,,,,,
3f5807ef95ce9f610e72088d5bcac8012cc9e624,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus mimus
2cb9de3028c0e175cc71bffdb035f28c4026e419,,,,,,
cec56d18766d86c41b1ab1562f8f2fae96e59eb2,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
4fec54a6453b3e0021c7194f50daedf2cca0256e,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella dentata
6a17571ef03103f970b914355e7a51f24aa39700,,,,,,
ba5982ada98ece24ac9e417d31bd2f8c3e294e5a,,,,,,
004086fd79df133f09866e2f2c3c1f1923e66087,,,,,,
8fe65c4b77e40c187347858d6f2c08fa4df46e1e,,,,,,
8d02ec4c440efd7a61484b1d1b0f4949a56ca171,,,,,,
cdb4c986d289d520ef58950e7e9e009a8f1c86c8,,,,,,
43a90ce7e1cbecf3ef22fc713fc4a7324b2631b2,NA,Dinophyceae,Syndiniales,Syndiniaceae,Hematodinium,Hematodinium sp.
3e5e731e817c56b7744487aeeee529140b70cd64,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a8df6ae3cab74e989a3085836a61e74ad3df4508,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
5d154045a6073be69695cd141e1bc7641b17cb70,,,,,,
2ce37df38c348dfd6926eb78c19b698b6a85d886,,,,,,
cb7cd7852fb0e63db4a44c63d86974f07b3a4e8b,Mollusca,Gastropoda,Nudibranchia,Glaucidae,Hermissenda,NA
f0583c5936e30edf20feefdc110e8f6450ef2b6e,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
27ac40941d576929c67303395d514f56cd67acc9,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
96f47a36199f36445541aaa2001045eb49c8c56a,Echinodermata,NA,NA,NA,NA,NA
536e3b2da4dd010ac7f64be2dcc915b4adfa0da2,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
ed4dfdf814e63cfdf8763417d10ff39be83d3bd0,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
6e1ebcf297164ca4ef31fdf394995283553a960e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
6e75dfe6c8493eea82dd2053e28b88bac733247a,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
49a2bf3764771feb81b20871920b4884dd9f97dc,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
32ff64311ff9c3b708420a4f58d03688d0ecf119,,,,,,
5a539c31ba47225ad2d003f7e811d6544ad4fe3d,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
4c2f8ee96dad0c28adbc2304bbb59b2b7cfc8321,,,,,,
58d6aa327e42a4da94de197763735f79a1486feb,NA,NA,NA,NA,NA,NA
c833308b17dbca6ee9bb6fd7fae08563f70d2437,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
16d3472e6d0c028b87f0b97c135b665c2f274702,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
b2cf2f668f348831af5915d132f54a2f9f6765a8,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus
8f1ed97a0c5d307c90a67d0f46eed22b589512d7,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,Gaetanus minor
6803edec46dfc389458bb03191baa971de34a44c,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,NA
1e70cef5e5f09e0e64d907238c12dc0e1d4a54c7,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
4b558dd57dc1a8ff4678c832e00b98571b591228,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia venusta
c31d3dc9b8518dd957c58b1f44b88f68f8489d68,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Proceroecia,Proceroecia procera
1c97dd14057d6df0af300a5a1c2ed069b61f4cd6,,,,,,
267e64ae0cec348978cbe162c3b2f63da1d6f873,,,,,,
c9a0192c6c4b1c0627d6ad4cf2249c1bd95247f1,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
035ddb4bc75cc9920341d2197ee2a4f7b1991508,Arthropoda,NA,NA,NA,NA,NA
2a8947f9f7aba0d52b990585f0c031e6411ff2fc,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
92ecb91464005e4576287389e22702a3e37bc6b3,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
407876e1e7ed90d404047ea9b6877a3b608a7714,,,,,,
aab26daa433ca9862229346318e7fdb74eef6f89,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1679e33e54d562c9ffbfac61fb901c5317727313,,,,,,
637f29d10e6ed198d6b3044a850f9500a7afcf42,Arthropoda,NA,NA,NA,NA,NA
ede9216761b908675784eb6dd0913244589961cf,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
3ab54090f3b6a886bbf1977a86af60081680c4f1,,,,,,
27c97bc2f95f519e66e5e79a7a72b1b4a29ba542,,,,,,
3519554e76c8a3bfe0a04d2efe4efbf553122fe7,Arthropoda,Insecta,Diptera,Agromyzidae,NA,NA
a2f8b7648fbd929efc72191cc46c233df21765ba,,,,,,
8773509ad65227c348f8d013034c6222baa849ac,Chordata,Actinopteri,Stomiiformes,Sternoptychidae,Argyropelecus,Argyropelecus hemigymnus
ab12c3ee220d3486280d94aa7ed06c1981c026bb,,,,,,
982f4cee1f0be0d97914d692c3e4755b2022a77d,,,,,,
16cf07b796c7b65eae7d984f1e1df10ab81eaa42,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
db4cf82478207341648125aaf2d91110ae7f8dbe,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
61f1a318e3bbd95d934e4f75a42deec281b2ecc9,,,,,,
20b4811da07af12840699b671807210695555c66,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,NA,NA
0998c5146d096a7cde7986ad61225f9fdf2ce8f7,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
dca3902120d26574195c2da0010ff3059418cba8,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
f55af4d8555451a94b96c18518f32b633006a4dd,Chordata,Actinopteri,NA,NA,NA,NA
6ce9b8a2e8807e65f3cb4ca0542836eef45b6c39,,,,,,
f036b5e17fc4c0d42ad5a8a2483819ed514fef8c,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
5f7edbf7dd24ddeda3f30bfd789e50cce659cec6,Chordata,Actinopteri,Stomiiformes,Gonostomatidae,Cyclothone,Cyclothone signata
3eb5edaf071a836479ebc8aeeb20b961ef4b4d79,,,,,,
51f116b73b3267878d4427f779bc74ab3674621b,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA
2a82828552f7ea7485386cf7416f12e08422a976,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b9263b8d429df6ce8564d9619b66cf180034b707,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Agalma,Agalma elegans
d9f717b93ee25e6c8f3b3549f5751f31eba6e279,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,Phyllodoce medipapillata
8ed7fa9283c376f6787f063278819412ff729646,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,Pugettia richii
88ec3e9c2d7972bf5a06f6078b353d40fcf8d5f4,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella dentata
dc0b0aa5b4087e48a3d1008927396acdb9aced35,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,Neocalanus gracilis
45e167fcacbae88a34c6e2c5bce557a37be05197,,,,,,
e86d14613f1fda35d03b58c84cb9322861584a7b,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus purpuratus
63458578491c1b9cd23c8063281ec5658b8d26f0,,,,,,
2a8ba30b4c2666c8a018f156560b623c4a828b3d,,,,,,
1e73f26bc6ce3ab6bf281c5c0513502bbdb3c809,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,NA
ae9d88ef9aff21f7aabc3aa9e4be866345010157,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
df8617368dbb0c859382f58802f1be927359d313,Arthropoda,Hexanauplia,NA,NA,NA,NA
83bbb220153064a856a0b446c89c3d0d2ea5a576,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus parapergens
33e45ae324ad0959be486f1206f69afc82418d73,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
fcb5a231193709b12bf578392cbacb0e334b683c,,,,,,
3799e6c47eb523ed699ebecd32edd7aab5fc75c1,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
de6d51a625910993828734444c006ea560e38e36,,,,,,
3d4c7bf994604415ffa72125024322f6f05c79c0,,,,,,
38bd7c41421d8b81bc3461f71c588bdfd94ae9cc,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
adf6296454603f1a65394fd87b6b4d154c2ec22d,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma piseki
70c726656b0d6dd8600d9da4710d24935ad64c2c,,,,,,
ac1b7d635f1cffdc7640bba91222a5d10c1c0712,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
98074573dc3665cc722d3483db36c8f030438b6f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
fdfbca663bad76a63584364cf94e9e22c71b2862,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
87f586073ada40405655bfcaeadb1df78f84e6c0,,,,,,
f418b31db5bec6463643764407b6be10591f927f,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne spinifera
1b524f78ed95d246bc83c59ca9285e985f95be45,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,NA,NA
